location,size,total_sqft,bath,price,Place
R.T. Nagar,2 BHK,970,2,55,Bengaluru
Akshayanagara East,3 BHK,1519,3,67.23,Bengaluru
Thanisandra,3 BHK,1200,2,65,Bengaluru
Bhoganhalli,3 BHK,1760,3,127,Bengaluru
Whitefield,4 Bedroom,4400,5,525,Bengaluru
Sahakara Nagar,3 BHK,1914,3,179,Bengaluru
Budigere,3 BHK,1820,3,85.5,Bengaluru
Budigere,3 BHK,1820,3,93,Bengaluru
Kalena Agrahara,3 BHK,1565,3,78,Bengaluru
Begur Road,2 BHK,1334,2,42.69,Bengaluru
Sarakki Nagar,2 BHK,924,2,76.23,Bengaluru
Jigani,2 BHK,914,2,49,Bengaluru
Kengeri,1 BHK,500,1,17,Bengaluru
Yelahanka,3 BHK,2145,3,125,Bengaluru
Yelahanka,5 Bedroom,1200,5,162,Bengaluru
Electronic City,3 BHK,1650,3,100,Bengaluru
Marathahalli,4 BHK,3940,4,220,Bengaluru
Electronic City,2 BHK,1020,2,29.45,Bengaluru
Basaveshwara Nagar,2 BHK,1180,2,58,Bengaluru
Ulsoor,2 BHK,1255,2,120,Bengaluru
Langford Gardens,3 BHK,2777.29,5,650,Bengaluru
Bommasandra,2 BHK,1014,2,35,Bengaluru
Shampura,4 Bedroom,920,2,90,Bengaluru
Attibele,2 BHK,695,1,25,Bengaluru
Prithvi Layout,3 Bedroom,2273,4,220,Bengaluru
GM Palaya,2 BHK,1140,2,48.95,Bengaluru
Giri Nagar,6 Bedroom,3000,4,375,Bengaluru
Whitefield,2 BHK,1180,2,41,Bengaluru
Begur Road,4 BHK,2400,4,152,Bengaluru
Attibele,2 BHK,850,1,25,Bengaluru
Banashankari,2 BHK,1200,2,60,Bengaluru
"Bellandur, ",4 BHK,3160,4,206,Bengaluru
Hoodi,3 BHK,1769,3,96.87,Bengaluru
Jigani,4 Bedroom,133.3Sq. Yards,3,160,Bengaluru
Bhoganhalli,4 BHK,1554.3,4,131,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
2nd Block Jayanagar,4 Bedroom,4920,5,1150,Bengaluru
Mallasandra,2 BHK,905,2,40,Bengaluru
Kothanur,1 Bedroom,627,1,30,Bengaluru
Domlur,3 BHK,2180,3,285,Bengaluru
Frazer Town,3 BHK,2400,3,260,Bengaluru
Marathahalli,3 BHK,1435,3,73,Bengaluru
Jakkur,4 BHK,3405.1,6,400,Bengaluru
Kodihalli,3 BHK,1620,3,130,Bengaluru
Whitefield,3 BHK,1862,3,125,Bengaluru
Kaikondrahalli,2 BHK,674,1,19.9,Bengaluru
Marathahalli,2 BHK,1220,2,59,Bengaluru
Haralur Road,2 BHK,1027,2,44,Bengaluru
Electronic City,2 BHK,1025,2,49,Bengaluru
Thanisandra,3 BHK,1430,2,54.5,Bengaluru
Panathur,2 BHK,1235,2,65,Bengaluru
Electronics City Phase 1,3 BHK,1291,2,32,Bengaluru
Kanakpura Road,3 BHK,1498,3,95,Bengaluru
Sarjapur  Road,3 BHK,2180,3,240,Bengaluru
Electronic City,2 BHK,1000,2,29.7,Bengaluru
Ejipura,2 Bedroom,922,2,70,Bengaluru
Victoria Layout,2 BHK,850,2,72,Bengaluru
New Thippasandra,3 Bedroom,750,3,155,Bengaluru
AECS Layout,2 BHK,1123,2,64,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1235,2,75,Bengaluru
Kogilu,2 BHK,1250,2,55.55,Bengaluru
Whitefield,4 Bedroom,2403,5,360,Bengaluru
Sarjapur  Road,2 BHK,984,2,45.91,Bengaluru
Sarjapur  Road,2 BHK,1305,2,99,Bengaluru
Attur Layout,2 Bedroom,1200,1,65,Bengaluru
1st Block HRBR Layout,3 Bedroom,600,3,90,Bengaluru
Hebbal,4 BHK,2790,5,204,Bengaluru
Old Madras Road,4 BHK,2010,3,125,Bengaluru
Electronics City Phase 1,2 BHK,995,2,42,Bengaluru
Varthur Road,2 BHK,1277,2,59,Bengaluru
7th Phase JP Nagar,2 BHK,1236,2,61.33,Bengaluru
Akshaya Nagar,2 BHK,1265,2,67,Bengaluru
Kanakpura Road,1 BHK,525,,27,Bengaluru
Gubbalala,5 BHK,2570,4,141,Bengaluru
Hennur Road,4 Bedroom,2400,5,390,Bengaluru
Shikaripalya,3 BHK,1442,3,56.24,Bengaluru
Ardendale,2 BHK,1224,2,70,Bengaluru
Bellandur,2 BHK,1205,2,59,Bengaluru
Richmond Town,2 BHK,1233,2,100,Bengaluru
5th Block Hbr Layout,2 BHK,1312,2,69,Bengaluru
Electronic City,3 BHK,1449,3,90,Bengaluru
Yelenahalli,2 BHK,1090,2,54,Bengaluru
Kaggadasapura,5 Bedroom,2100,5,150,Bengaluru
Uttarahalli,3 BHK,1390,2,62.55,Bengaluru
JP Nagar,2 BHK,1200,2,78,Bengaluru
Mallasandra,4 Bedroom,600,2,50,Bengaluru
BTM 2nd Stage,2 BHK,1000,2,58,Bengaluru
Devanahalli,4 Bedroom,2400,5,190,Bengaluru
Thanisandra,3 BHK,1732,3,85.73,Bengaluru
Banashankari,2 BHK,1290,2,80,Bengaluru
Marasandra,3 BHK,1840,3,85,Bengaluru
Thanisandra,3 BHK,1917,4,100,Bengaluru
Bhuvaneshwari Nagar,2 BHK,1100,2,57,Bengaluru
Kudlu,3 BHK,1455,2,60,Bengaluru
Old Airport Road,4 BHK,2774,4,208,Bengaluru
Haralur Road,5 Bedroom,1200,5,255,Bengaluru
 Devarachikkanahalli,3 BHK,1425,2,65,Bengaluru
Whitefield,3 BHK,1655,3,113,Bengaluru
Haralur Road,4 BHK,2805,5,160,Bengaluru
R.T. Nagar,7 Bedroom,600,7,93,Bengaluru
AGS Layout,2 BHK,1040,2,46.79,Bengaluru
Akshaya Nagar,2 BHK,1126,2,55,Bengaluru
Kodichikkanahalli,6 Bedroom,1600,4,200,Bengaluru
Hebbal,2 BHK,1250,2,55.55,Bengaluru
Yelahanka,4 Bedroom,1800,4,180,Bengaluru
Kalkere Channasandra,2 Bedroom,1200,2,53,Bengaluru
Ashirvad Colony,4 BHK,2050,3,100,Bengaluru
Whitefield,1 BHK,530,1,29.44,Bengaluru
Sarjapur,4 Bedroom,2580 - 2591,4,139.5,Bengaluru
Kambipura,2 BHK,883,2,37,Bengaluru
Uttarahalli,3 BHK,1490,2,59.6,Bengaluru
Ramagondanahalli,2 BHK,1295,2,95,Bengaluru
Sompura,3 BHK,1275,3,59,Bengaluru
Doddabanahalli,2 BHK,800,2,30,Bengaluru
Devanahalli,1 BHK,1200,1,95,Bengaluru
Bellandur,2 BHK,1063,2,58,Bengaluru
Balagere,1 BHK,656,1,43,Bengaluru
Shakthi Nagar,2 BHK,1125,2,36,Bengaluru
Marathahalli,2 BHK,881,2,48.06,Bengaluru
Nayandanahalli,9 Bedroom,1350,8,200,Bengaluru
Bisuvanahalli,2 BHK,700,1,32,Bengaluru
AGS Layout,3 Bedroom,1936,3,110,Bengaluru
Hosa Road,3 BHK,1680,3,101,Bengaluru
Rayasandra,2 BHK,1253,2,57,Bengaluru
Rajaji Nagar,3 BHK,1640,3,230,Bengaluru
Mysore Road,3 BHK,1082,3,50,Bengaluru
Electronic City,2 BHK,1065,2,30.75,Bengaluru
Iblur Village,3 BHK,2100,4,145,Bengaluru
Electronic City,2 BHK,1070,2,58,Bengaluru
Raja Rajeshwari Nagar,3 BHK,1280,3,57.6,Bengaluru
6th block Koramangala,5 Bedroom,1200,5,300,Bengaluru
Electronic City Phase II,2 BHK,1125,2,29.25,Bengaluru
Sarjapur  Road,3 BHK,1755,3,122,Bengaluru
Electronic City,2 BHK,1210,2,54,Bengaluru
Talaghattapura,2 BHK,951,2,30.43,Bengaluru
Electronic City,3 BHK,1500,2,75,Bengaluru
Coffee Board Layout,3 BHK,1652.5,3,90,Bengaluru
Yeshwanthpur,3 BHK,1381,2,76.18,Bengaluru
Whitefield,2 BHK,1085,2,57,Bengaluru
Whitefield,1 BHK,905,1,50,Bengaluru
Hennur Road,3 BHK,1685,3,95,Bengaluru
Somasundara Palya,2 BHK,1200,2,75,Bengaluru
Anandapura,2 BHK,1151,2,42.9,Bengaluru
Brookefield,4 Bedroom,3532,3,170,Bengaluru
Kanakpura Road,3 BHK,1665,3,86.91,Bengaluru
Kengeri Satellite Town,2 BHK,800,2,40,Bengaluru
Chamrajpet,2 Bedroom,1050,2,162,Bengaluru
Rajiv Nagar,2 BHK,1030,2,46.5,Bengaluru
Hoodi,2 BHK,1257,2,71.03,Bengaluru
Whitefield,3 BHK,1600,3,82,Bengaluru
Choodasandra,3 BHK,1465,3,75,Bengaluru
Jakkur,3 BHK,1650,3,111,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
Yelahanka New Town,2 Bedroom,680,1,80,Bengaluru
Whitefield,4 Bedroom,1230,4,80,Bengaluru
Koramangala,2 BHK,1300,2,82,Bengaluru
KR Puram,2 BHK,1000,2,44.5,Bengaluru
Mahadevpura,2 BHK,1146,2,53.8,Bengaluru
Hennagara,6 BHK,1200,6,120,Bengaluru
Indira Nagar,3 BHK,2601,4,312,Bengaluru
Vishwanatha Nagenahalli,3 BHK,2159,3,110,Bengaluru
Whitefield,2 BHK,1255,2,40,Bengaluru
Hebbal Kempapura,2 BHK,1130,2,60,Bengaluru
Padmanabhanagar,2 BHK,1200,2,60,Bengaluru
Sarjapur  Road,2 BHK,1040,2,37,Bengaluru
TC Palaya,8 Bedroom,1500,8,150,Bengaluru
Byrathi Village,4 Bedroom,906,3,55,Bengaluru
Uttarahalli,2 BHK,1180,2,41.3,Bengaluru
Ullal Uppanagar,7 Bedroom,1200,7,169,Bengaluru
Govindpura,6 Bedroom,850,7,100,Bengaluru
KR Puram,2 BHK,1200,2,47,Bengaluru
Sarjapur  Road,3 BHK,1374,3,51,Bengaluru
Vidyaranyapura,9 BHK,4700,10,130,Bengaluru
Whitefield,1 BHK,613 - 648,1,32.15,Bengaluru
 south,3 Bedroom,2400,2,480,Bengaluru
Haralur Road,2 BHK,1027,2,44,Bengaluru
Ittamadu,5 Bedroom,1200,4,130,Bengaluru
Jalahalli,3 BHK,2384,4,165,Bengaluru
Electronic City,3 BHK,1033,2,28.41,Bengaluru
Yelahanka,2 BHK,1200,2,54,Bengaluru
Haralur Road,3 BHK,2017,3,105,Bengaluru
Rainbow Drive,3 Bedroom,1500,3,138,Bengaluru
Kamala Nagar,2 BHK,700,2,43,Bengaluru
Shampura,6 Bedroom,1150,6,75,Bengaluru
Kanakpura Road,3 BHK,1495,2,52.33,Bengaluru
Kothanur,2 BHK,1302,2,68.5,Bengaluru
Whitefield,1 BHK,905,1,52,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1303,2,55.79,Bengaluru
Electronics City Phase 1,3 BHK,1350,3,71,Bengaluru
Gottigere,3 BHK,1380,2,95,Bengaluru
Harlur,3 BHK,1620,3,110,Bengaluru
Chandapura,4 Bedroom,4800,4,250,Bengaluru
Sarjapur  Road,2 BHK,1000,2,38.5,Bengaluru
Ramamurthy Nagar,3 Bedroom,800,4,88,Bengaluru
Thanisandra,2 BHK,1250,1,54,Bengaluru
3rd Block Koramangala,3 BHK,1750,3,170,Bengaluru
Anekal,3 BHK,997,3,55,Bengaluru
Kothanur,3 BHK,1760,3,111,Bengaluru
Yelahanka,2 BHK,1322,2,75,Bengaluru
Kanaka Nagar,3 Bedroom,1365,3,99,Bengaluru
Sahakara Nagar,3 BHK,1500,3,125,Bengaluru
Kaggadasapura,3 BHK,1256,2,50,Bengaluru
Brookefield,2 BHK,941,2,48,Bengaluru
Devanahalli,4 Bedroom,5000,4,465,Bengaluru
Kanakpura Road,3 BHK,1665,3,86.58,Bengaluru
Hennur Road,2 BHK,1414,2,84.18,Bengaluru
Chikkalasandra,3 BHK,1270,2,55.25,Bengaluru
Madiwala,3 Bedroom,800,2,80,Bengaluru
Kengeri Satellite Town,4 Bedroom,4100,3,300,Bengaluru
Mathikere,6 Bedroom,1800,3,105,Bengaluru
Pattanagere,2 BHK,850,2,35,Bengaluru
Kanakpura Road,1 BHK,712,1,38.44,Bengaluru
Rajaji Nagar,4 BHK,2563 - 2733,5,251.5,Bengaluru
Basaveshwara Nagar Yelahanka,3 Bedroom,900,4,180,Bengaluru
TC Palaya,2 Bedroom,900,2,55,Bengaluru
Hebbal,2 BHK,1200,2,49,Bengaluru
Kengeri Satellite Town,1 BHK,654,1,22,Bengaluru
Peenya,2 BHK,708,1,55,Bengaluru
Singapura Village,4 Bedroom,600,5,75,Bengaluru
Wilson Garden,3 BHK,1680,3,135,Bengaluru
Jakkasandra Extension,2 BHK,990,2,58,Bengaluru
Uttarahalli,2 BHK,1380,2,42,Bengaluru
Hebbal,2 BHK,1088,2,62,Bengaluru
Harlur,3 BHK,1414,3,77.5,Bengaluru
Seshadripuram,2 BHK,1240,2,100,Bengaluru
Ganesha Block,3 BHK,1810,3,118,Bengaluru
4th Block Jayanagar,3 BHK,2005,3,240,Bengaluru
Kothanur,2 BHK,1185,2,58,Bengaluru
Whitefield,3 Bedroom,1200,3,57.15,Bengaluru
Electronic City,2 BHK,1070,2,52,Bengaluru
Shikaripalya,2 BHK,1265,2,58,Bengaluru
Sahakara Nagar,2 BHK,1100,2,55,Bengaluru
Friends Colony,2 BHK,1035,2,44,Bengaluru
Sonnenahalli,1 BHK,605 - 624,1,30.715,Bengaluru
2nd Block Jayanagar,2 BHK,1000,2,97,Bengaluru
Hegde Nagar,2 BHK,1179,2,49.35,Bengaluru
Vittasandra,3 BHK,1650,3,84,Bengaluru
Malur Hosur Road,6 Bedroom,2800,4,100,Bengaluru
Lakshmipura Vidyaanyapura,8 Bedroom,3500,6,120,Bengaluru
Nagaraja Garden,3 BHK,1430,3,78.65,Bengaluru
Marathahalli,3 BHK,1130,2,58,Bengaluru
JP Nagar,3 BHK,1850,2,110,Bengaluru
Hennur,3 BHK,1340,3,54.24,Bengaluru
Sarjapur  Road,4 BHK,4260 - 4408,,338,Bengaluru
Nagawara Junction,2 Bedroom,600,2,30,Bengaluru
Banashankari,3 BHK,2582,5,250,Bengaluru
Channasandra,2 BHK,1160,2,55,Bengaluru
Hegganahalli,1 Bedroom,1200,2,45,Bengaluru
Rajanna Layout,2 BHK,1116,2,37.6,Bengaluru
Nagarbhavi  BDA Complex,3 Bedroom,600,2,85,Bengaluru
Sarakki Nagar,3 BHK,2663,4,338,Bengaluru
Devasthanagalu,2 BHK,1090,2,45,Bengaluru
JP Nagar,2 BHK,1100,2,45,Bengaluru
Kammasandra,3 BHK,1365,2,34.13,Bengaluru
Vijayanagar,3 BHK,1484,3,79.19,Bengaluru
Green Glen Layout,3 BHK,1630,3,68,Bengaluru
Whitefield,3 BHK,1451,2,52.43,Bengaluru
Kanakpura Road,2 BHK,1330,2,107,Bengaluru
Thanisandra,3 BHK,2127,3,135,Bengaluru
Adityanagar,5 Bedroom,875,5,120,Bengaluru
Hallehalli,4 Bedroom,1260,4,65,Bengaluru
Sarjapur  Road,3 BHK,1173,2,45.75,Bengaluru
Electronics City Phase 1,3 BHK,1445,2,56,Bengaluru
Jayamahal Extension,4 BHK,2250,4,400,Bengaluru
Bannerghatta Road,3 Bedroom,1500,4,239,Bengaluru
Thanisandra,3 BHK,1349 - 3324,3,115.89,Bengaluru
JP Nagar,2 BHK,1197,2,47.88,Bengaluru
2nd Stage Nagarbhavi,4 Bedroom,1200,4,225,Bengaluru
Sarjapur  Road,5 BHK,3930,7,329,Bengaluru
Kanakpura Road,3 BHK,1450,3,62.4,Bengaluru
Whitefield,2 BHK,1187,2,37.85,Bengaluru
Wilson Garden,6 Bedroom,4000,6,850,Bengaluru
Channasandra,2 BHK,1050,2,41,Bengaluru
Panathur,3 BHK,1370,2,54.8,Bengaluru
Yelahanka,2 BHK,1036,2,39.37,Bengaluru
JP Nagar,3 BHK,1275,3,41.2,Bengaluru
Old Madras Road,4 BHK,2010,3,115,Bengaluru
Thigalarapalya,2 BHK,1418,2,106,Bengaluru
Thanisandra,2 BHK,1265,2,46.6,Bengaluru
Anandapura,3 BHK,1576,3,58,Bengaluru
Dodda Nekkundi,2 BHK,1148,2,56,Bengaluru
Green View Layout,2 BHK,1000,2,36,Bengaluru
Kudlu,3 BHK,1293,2,85,Bengaluru
TC Palaya,3 Bedroom,1200,2,66,Bengaluru
Munnekollal,2 BHK,1210,2,75,Bengaluru
HSR Layout,2 BHK,1126,2,69,Bengaluru
Sarakki Nagar,3 BHK,1840,4,175,Bengaluru
Vidyaranyapura,3 BHK,1440,2,70,Bengaluru
Ramamurthy Nagar,3 BHK,1300,2,52,Bengaluru
Thanisandra,2 BHK,1276,2,75,Bengaluru
Gidada Konnenahalli,6 Bedroom,600,4,105,Bengaluru
Whitefield,2 BHK,1216,2,83,Bengaluru
Marenahalli,1 BHK,840,1,75,Bengaluru
Sector 1 HSR Layout,5 Bedroom,1240,5,300,Bengaluru
Sompura,2 BHK,1126,2,39,Bengaluru
Mysore Road,1 Bedroom,45,1,23,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1162,2,65,Bengaluru
Whitefield,2 BHK,1301,2,65,Bengaluru
Devanahalli,1 BHK,658,1,34,Bengaluru
Sahakara Nagar,3 Bedroom,1350,3,250,Bengaluru
Whitefield,3 BHK,2500,3,280,Bengaluru
1st Phase JP Nagar,1 BHK,78.03Sq. Meter,1,63,Bengaluru
Chandapura,3 BHK,1208.51,3,42,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1133,2,38.41,Bengaluru
Shettigere,3 BHK,1760,2,116,Bengaluru
Bisuvanahalli,3 BHK,1075,2,52,Bengaluru
Sarjapur,2 BHK,940,2,25.38,Bengaluru
Badavala Nagar,2 BHK,1145,2,57,Bengaluru
Bannerghatta Road,2 BHK,1255 - 1350,2,67.73,Bengaluru
Rahat Bagh,4 Bedroom,3900,5,550,Bengaluru
Omarbagh Layout,4 BHK,3300 - 3335,5,268.5,Bengaluru
Dasarahalli,2 BHK,1300,2,50,Bengaluru
Malleshwaram,3 BHK,2475,4,326,Bengaluru
6th Phase JP Nagar,3 BHK,2040,3,200,Bengaluru
Hosakerehalli,1 Bedroom,1200,1,150,Bengaluru
Jigani,4 Bedroom,2420,4,190,Bengaluru
Thubarahalli,2 BHK,1216,2,80,Bengaluru
Tumkur Road,3 BHK,1459,2,110,Bengaluru
Jakkur,3 BHK,1622,2,80,Bengaluru
Kanakpura Road,3 BHK,1843,3,85,Bengaluru
Badavala Nagar,2 BHK,1274,2,81,Bengaluru
Chikkasandra,2 Bedroom,600,1,52,Bengaluru
Malleshpalya,3 BHK,1430,2,69.5,Bengaluru
Kammanahalli,4 Bedroom,1800,2,280,Bengaluru
Begur Road,3 BHK,1565,2,57.91,Bengaluru
 Devarabeesana Halli,3 BHK,1670,3,160,Bengaluru
Lakshminarayana Pura,3 BHK,1695,3,150,Bengaluru
Akshayanagara West,2 BHK,1410,2,75,Bengaluru
Kengeri Satellite Town,2 BHK,1060,2,42,Bengaluru
Sarjapur  Road,2 BHK,1120,2,50,Bengaluru
Hosa Road,2 Bedroom,880,2,50,Bengaluru
Jalahalli,2 BHK,1083,2,32.49,Bengaluru
Dodda Nekkundi,3 BHK,1435,3,57.2,Bengaluru
Doddakallasandra,3 BHK,1425,2,56.99,Bengaluru
Arekere,2 BHK,900,2,50,Bengaluru
Escorts Colony,5 BHK,2400,5,93,Bengaluru
Thanisandra,1 BHK,693,1,34.3,Bengaluru
Kengeri,3 Bedroom,600,3,90,Bengaluru
Electronic City,4 BHK,2435,4,119,Bengaluru
Iblur Village,3 BHK,1920,3,150,Bengaluru
Electronic City,1 BHK,630,1,47,Bengaluru
Bisuvanahalli,3 BHK,1075,2,50,Bengaluru
Hulimavu,5 Bedroom,1200,5,101,Bengaluru
Nagavarapalya,1 BHK,705,1,55,Bengaluru
Srinivasa Nagar,3 BHK,1200,2,75.6,Bengaluru
Mahadevpura,2 BHK,1532,2,62,Bengaluru
Rajiv Nagar,2 BHK,1330,2,93,Bengaluru
3rd Block Hrbr Layout,4 Bedroom,1200,3,210,Bengaluru
Sarjapur  Road,3 BHK,1530,2,60,Bengaluru
Kasavanhalli,2 BHK,1105,2,42,Bengaluru
1st Phase JP Nagar,2 Bedroom,1566,2,180,Bengaluru
Harlur,3 BHK,1630,3,95.1,Bengaluru
5th Phase JP Nagar,2 BHK,1256,2,62.8,Bengaluru
Banashankari,6 BHK,1200,6,180,Bengaluru
Brookefield,3 BHK,1595,2,75,Bengaluru
7th Phase JP Nagar,2 BHK,1000,2,53,Bengaluru
Poorna Pragna Layout,3 BHK,1475,2,58.99,Bengaluru
"asha township, off hennur road",5 Bedroom,2400,5,285,Bengaluru
Electronic City Phase II,2 BHK,1000,2,28.88,Bengaluru
1A Block Koramangala,4 Bedroom,2360,4,650,Bengaluru
Uttarahalli,3 BHK,1737,2,95,Bengaluru
Electronic City Phase II,2 BHK,1000,2,28.88,Bengaluru
Near International Airport,4 BHK,2100,4,150,Bengaluru
Hosakerehalli,8 Bedroom,3600,6,145,Bengaluru
Mysore Road,2 BHK,883,2,50,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
BTM Layout,3 BHK,1776,2,75,Bengaluru
Anjanapura,3 BHK,1347,2,37.72,Bengaluru
Whitefield,3 BHK,1330,2,55,Bengaluru
Sector 1 HSR Layout,2 Bedroom,600,2,120,Bengaluru
Rajaji Nagar,4 BHK,3730,4,370,Bengaluru
Harlur,3 BHK,1459,3,135,Bengaluru
Thanisandra,4 BHK,2259,5,135,Bengaluru
JP Nagar,7 Bedroom,2700,4,160,Bengaluru
Gubbalala,2 BHK,1008,2,32.25,Bengaluru
NTI Layout,2 BHK,1200,2,52.5,Bengaluru
Vasanth nagar,4 BHK,2328,4,528,Bengaluru
BTM 1st Stage,7 Bedroom,600,7,110,Bengaluru
Electronic City,2 BHK,660,1,15.5,Bengaluru
Rajaji Nagar,3 BHK,1800,2,250,Bengaluru
Rajaji Nagar,4 BHK,3100,4,550,Bengaluru
Yelahanka,2 BHK,1180 - 1630,2,50.58,Bengaluru
Yelahanka,1 BHK,602,1,26,Bengaluru
Marathahalli,3 BHK,1710,3,100,Bengaluru
JP Nagar,3 BHK,1500,2,82,Bengaluru
Glass Factory Layout,3 BHK,1539,3,60,Bengaluru
Fraser town,6 Bedroom,806,3,128,Bengaluru
Judicial Layout,3 BHK,1100,2,53,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1151,2,49,Bengaluru
Dasappa Layout,2 BHK,920,2,46,Bengaluru
Kathriguppe,3 BHK,1350,3,78.3,Bengaluru
Bannerghatta Road,2 BHK,1200,2,65,Bengaluru
Thanisandra,2 BHK,1265,2,78,Bengaluru
Chelekare,8 Bedroom,600,6,60,Bengaluru
Sarjapur  Road,3 BHK,1700,3,93.5,Bengaluru
Ramamurthy Nagar,3 Bedroom,1600,3,75,Bengaluru
4th T block Jayanagar,4 Bedroom,1550,4,120,Bengaluru
R.T. Nagar,3 BHK,1560,3,125,Bengaluru
Horamavu Agara,6 Bedroom,1000,5,98,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
Raja Rajeshwari Nagar,4 Bedroom,1200,4,160,Bengaluru
Sarjapur  Road,3 BHK,1403,3,56,Bengaluru
Doddakallasandra,2 BHK,1010,2,40.39,Bengaluru
Tumkur Road,3 BHK,1416,3,94,Bengaluru
Kanakpura Road,2 BHK,1628,2,68,Bengaluru
Chamrajpet,4 Bedroom,1660.4,4,211,Bengaluru
7th Phase JP Nagar,3 BHK,1680,3,125,Bengaluru
Doddathoguru,3 BHK,1595,3,62,Bengaluru
Kanakpura Road,3 BHK,1507,2,95,Bengaluru
Frazer Town,3 BHK,2560,3,288,Bengaluru
Hennur Road,3 BHK,1949,3,133,Bengaluru
BTM 2nd Stage,2 Bedroom,800,2,175,Bengaluru
Electronic City Phase II,2 BHK,1000,2,28.88,Bengaluru
Sonam Layout,2 BHK,905,2,50,Bengaluru
Hosakerehalli,3 BHK,2480,3,245,Bengaluru
CR Layout,3 BHK,1495,3,200,Bengaluru
Kaikondrahalli,3 BHK,1605,3,105,Bengaluru
Bommanahalli,2 BHK,1290,2,73,Bengaluru
Yelahanka,2 BHK,1100,2,60,Bengaluru
Vishveshwarya Layout,6 BHK,2100,6,92,Bengaluru
Electronics City Phase 1,2 BHK,995,2,49.8,Bengaluru
Banashankari Stage II,2 Bedroom,500,2,55,Bengaluru
Rajaji Nagar,4 BHK,3526,4,598,Bengaluru
Gottigere,3 BHK,1425,2,47,Bengaluru
BTM 4th Stage,3 BHK,1455,2,55,Bengaluru
Jalahalli West,1 BHK,550,1,23,Bengaluru
Uttarahalli,3 BHK,1385,2,48.48,Bengaluru
Vishveshwarya Layout,4 Bedroom,7000,4,210,Bengaluru
Srinivasa Nagar,5 BHK,4000,3,130,Bengaluru
Gollahalli,2 BHK,1060,2,53,Bengaluru
AGS Layout,3 BHK,1080,2,75,Bengaluru
HBR Layout,3 BHK,1783,3,125,Bengaluru
Haralur Road,3 BHK,1520,2,90,Bengaluru
Sarjapur  Road,2 BHK,1060,2,55,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1267,2,54.35,Bengaluru
Whitefield,2 BHK,1155,2,55,Bengaluru
Karuna Nagar,3 Bedroom,2500,3,180,Bengaluru
Bannerghatta Road,2 BHK,1240,2,65,Bengaluru
Gollahalli,3 BHK,1570,3,78,Bengaluru
NGR Layout,2 BHK,1019,2,45.9,Bengaluru
Whitefield,2 BHK,1355,3,76,Bengaluru
Arekempanahalli,3 BHK,1537,3,110,Bengaluru
Whitefield,4 BHK,4075,5,226,Bengaluru
Raja Rajeshwari Nagar,3 BHK,1550,3,52.45,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1100,2,50,Bengaluru
 Devarabeesana Halli,3 BHK,1750,3,150,Bengaluru
9th Phase JP Nagar,2 BHK,1466,2,71,Bengaluru
Rachenahalli,3 BHK,1550,3,72.5,Bengaluru
Akshaya Nagar,3 BHK,2300,4,102,Bengaluru
Kengeri,1 BHK,540,1,22.5,Bengaluru
8th Phase JP Nagar,3 Bedroom,950,3,130,Bengaluru
Chamundi Nagar,7 Bedroom,2800,7,250,Bengaluru
Silk Board,2 BHK,1020,2,48,Bengaluru
Cunningham Road,3 BHK,2880,3,501,Bengaluru
Hebbal,3 BHK,1987,4,165,Bengaluru
Hoodi,2 BHK,1305,2,75,Bengaluru
Sarjapur,4 Bedroom,2100,3,125,Bengaluru
Electronic City,2 BHK,1125,2,32.5,Bengaluru
Horamavu Banaswadi,2 BHK,1225,2,49.5,Bengaluru
Hennur,2 BHK,1255,2,55.5,Bengaluru
MRCR Layout,2 BHK,1191,2,90,Bengaluru
Uttarahalli,6 Bedroom,3600,6,303,Bengaluru
Electronic City,2 BHK,1165,2,33.64,Bengaluru
Kacharakanahalli,2 BHK,865,2,35.11,Bengaluru
Nagarbhavi,3 BHK,1850,2,88,Bengaluru
Marsur,2 BHK,497,1,17,Bengaluru
Hennur Road,2 BHK,1232,2,89,Bengaluru
Thanisandra,3 BHK,1732,3,85.73,Bengaluru
Yelahanka,3 BHK,1614,2,100,Bengaluru
Magadi Road,2 BHK,600,1,22,Bengaluru
Thigalarapalya,3 BHK,2072,4,155,Bengaluru
Electronic City,2 BHK,919,2,34,Bengaluru
Shettihalli,4 Bedroom,2100,4,90,Bengaluru
Shampura,4 BHK,672,3,54,Bengaluru
J C Nagar,8 BHK,800,6,110,Bengaluru
Marsur,3 Bedroom,1200,3,150,Bengaluru
OLd Gurappanapalya,4 BHK,2849,5,250,Bengaluru
Doctors Layout,2 BHK,1000,2,42,Bengaluru
Whitefield,2 BHK,1216,2,75,Bengaluru
Lingadheeranahalli,4 BHK,2245,4,154,Bengaluru
Bannerghatta Road,3 BHK,1476,3,125,Bengaluru
