location,size,total_sqft,bath,price,Place,bhk
T Nagar,2 bhk,1902,1,217.8946,Chennai,2
T Nagar,1 bhk,1638,1,139.0603,Chennai,1
Anna Nagar,2 bhk,1877,1,218.1092,Chennai,2
Chrompet,1 bhk,751,1,84.8462,Chennai,1
KK Nagar,3 bhk,1873,2,154.9426,Chennai,3
Chrompet,1 bhk,1021,1,83.8775,Chennai,1
Karapakkam,2 bhk,1448,2,134.35,Chennai,2
Karapakkam,1 bhk,720,1,63.5225,Chennai,1
Anna Nagar,1 bhk,1514,1,122.7923,Chennai,1
KK Nagar,4 bhk,2347,2,128.8588,Chennai,4
KK Nagar,3 bhk,1816,2,107.6432,Chennai,3
Velachery,2 bhk,1615,1,80.9231,Chennai,2
Velachery,3 bhk,1941,2,110.1465,Chennai,3
KK Nagar,4 bhk,2227,2,123.3476,Chennai,4
Chrompet,1 bhk,1119,1,132.6715,Chennai,1
Chrompet,1 bhk,885,1,84.147,Chennai,1
Karapakkam,2 bhk,1417,2,123.0475,Chennai,2
Adyar,2 bhk,1278,2,94.48455,Chennai,2
Chrompet,1 bhk,1050,1,112.847,Chennai,1
T Nagar,1 bhk,1706,1,130.9487,Chennai,1
Karapakkam,1 bhk,774,1,63.5375,Chennai,1
Anna Nagar,1 bhk,1751,1,133.3198,Chennai,1
Karapakkam,1 bhk,729,1,66.78875,Chennai,1
Chrompet,1 bhk,1142,1,100.656,Chennai,1
Velachery,2 bhk,1668,1,91.5051,Chennai,2
Chrompet,1 bhk,857,1,122.328,Chennai,1
Velachery,2 bhk,1774,1,141.0323,Chennai,2
Chrompet,1 bhk,897,1,89.5739,Chennai,1
T Nagar,2 bhk,1838,1,202.4153,Chennai,2
Adyar,1 bhk,1000,1,80.80925,Chennai,1
Karapakkam,1 bhk,1209,1,65.67375,Chennai,1
Chrompet,1 bhk,858,1,103.3505,Chennai,1
Adyar,1 bhk,767,1,90.45605,Chennai,1
T Nagar,1 bhk,1624,1,132.3433,Chennai,1
Karapakkam,1 bhk,579,1,50.32625,Chennai,1
Adyar,1 bhk,881,1,127.2451,Chennai,1
Chrompet,1 bhk,722,1,68.8845,Chennai,1
Velachery,3 bhk,1837,2,114.1176,Chennai,3
Chormpet,2 bhk,1296,1,99.6562,Chennai,2
Karapakkam,2 bhk,1624,2,76.5125,Chennai,2
Anna Nagar,1 bhk,1630,1,129.3872,Chennai,1
Chrompet,2 bhk,1257,1,99.4629,Chennai,2
Chrompet,1 bhk,1163,1,121.2325,Chennai,1
Velachery,2 bhk,1652,1,120.3938,Chennai,2
Velachery,2 bhk,1566,1,67.7645,Chennai,2
Velachery,2 bhk,1669,1,71.9303,Chennai,2
Karapakkam,1 bhk,1009,1,52.7225,Chennai,1
Adyar,1 bhk,750,1,62.52365,Chennai,1
KK Nagar,3 bhk,2149,2,118.4034,Chennai,3
Velachery,3 bhk,1818,2,98.9056,Chennai,3
KK Nagar,2 bhk,1623,1,144.859,Chennai,2
Anna Nagar,1 bhk,1602,1,123.5932,Chennai,1
Chrompet,1 bhk,1143,1,127.1615,Chennai,1
Adyar,1 bhk,865,1,49.82055,Chennai,1
Anna Nagar,2 bhk,1880,1,205.626,Chennai,2
Chrompet,1 bhk,721,1,87.3247,Chennai,1
T Nagar,1 bhk,1510,1,107.5441,Chennai,1
Adyar,1 bhk,1025,1,131.68605,Chennai,1
Karapakkam,1 bhk,762,1,76.7575,Chennai,1
T Nagar,1 bhk,1609,1,177.209,Chennai,1
Chrompet,1 bhk,869,1,124.5475,Chennai,1
Adyar,1 bhk,1109,1,127.35905,Chennai,1
Adyar,1 bhk,928,1,69.97335,Chennai,1
Velachery,2 bhk,1747,1,99.8341,Chennai,2
T Nagar,1 bhk,1526,1,185.4653,Chennai,1
T Nagar,2 bhk,1922,1,132.1154,Chennai,2
KK Nagar,2 bhk,1366,1,98.0836,Chennai,2
Karapakkam,1 bhk,731,1,31.025,Chennai,1
T Nagar,2 bhk,1886,1,120.4096,Chennai,2
Velachery,2 bhk,1754,1,119.6359,Chennai,2
Adyar,2 bhk,1236,2,134.78895,Chennai,2
Chrompet,2 bhk,1291,1,104.9965,Chennai,2
Anna Nagar,1 bhk,1744,1,116.6727,Chennai,1
Adyar,1 bhk,933,1,90.22165,Chennai,1
Chrompet,1 bhk,747,1,62.067,Chennai,1
Velachery,2 bhk,1574,1,82.8718,Chennai,2
Chrompet,2 bhk,1290,1,134.4225,Chennai,2
Velachery,2 bhk,1574,1,131.1333,Chennai,2
Karapakkam,1 bhk,932,1,100.95,Chennai,1
Karapakkam,1 bhk,1047,1,85.975,Chennai,1
Anna Nagar,2 bhk,1957,1,133.7122,Chennai,2
Karapakkam,2 bhk,1511,2,92.6875,Chennai,2
KK Nagar,2 bhk,1761,1,143.9716,Chennai,2
KK Nagar,4 bhk,2287,2,123.3978,Chennai,4
Velachery,2 bhk,1749,1,102.3696,Chennai,2
Karapakkam,2 bhk,1550,2,85.6675,Chennai,2
T Nagar,1 bhk,1766,1,186.5898,Chennai,1
Anna Nagar,1 bhk,1540,1,131.8647,Chennai,1
Velachery,3 bhk,1874,2,92.92,Chennai,3
Karapakkam,2 bhk,1454,2,72.0275,Chennai,2
KK Nagar,4 bhk,2461,2,113.3892,Chennai,4
Velachery,2 bhk,1528,1,136.4292,Chennai,2
Adyar,1 bhk,823,1,71.74375,Chennai,1
KK Nagar,2 bhk,1389,1,96.3004,Chennai,2
Adyar,1 bhk,765,1,82.03665,Chennai,1
Adyar,2 bhk,1244,2,86.6132,Chennai,2
Velachery,2 bhk,1566,1,115.487,Chennai,2
Anna Nagar,1 bhk,1539,1,113.2096,Chennai,1
Chrompet,2 bhk,1283,1,155.0365,Chennai,2
Chrompet,1 bhk,1132,1,136.0645,Chennai,1
Chrompet,1 bhk,948,1,84.2335,Chennai,1
Karapakkam,1 bhk,589,1,60.61625,Chennai,1
Karapakkam,1 bhk,1025,1,76.88,Chennai,1
Chrompet,1 bhk,885,1,109.585,Chennai,1
Karapakkam,1 bhk,758,1,62.375,Chennai,1
Adyar,1 bhk,663,1,54.2674,Chennai,1
Velachery,2 bhk,1530,1,67.5254,Chennai,2
Velachery,3 bhk,1948,2,107.6553,Chennai,3
Adyar,1 bhk,940,1,88.71195,Chennai,1
T Nagar,1 bhk,1532,1,108.0219,Chennai,1
Velachery,3 bhk,1894,2,89.1774,Chennai,3
KK Nagar,2 bhk,1373,1,86.3854,Chennai,2
Velachery,2 bhk,1528,1,79.2215,Chennai,2
Velachery,3 bhk,1826,2,97.1143,Chennai,3
Karapakkam,1 bhk,1132,1,53.305,Chennai,1
T Nagar,2 bhk,1955,1,148.6243,Chennai,2
Karapakkam,1 bhk,1036,1,89.0175,Chennai,1
T Nagar,1 bhk,1504,1,203.628,Chennai,1
Anna Nagar,2 bhk,1826,1,157.795,Chennai,2
Karapakkam,2 bhk,1609,2,112.7475,Chennai,2
Karapakkam,1 bhk,891,1,79.9975,Chennai,1
Karapakkam,2 bhk,1665,2,77.29125,Chennai,2
Anna Nagar,2 bhk,1965,1,144.1115,Chennai,2
Chrompet,1 bhk,1157,1,126.329,Chennai,1
KK Nagar,3 bhk,2064,2,164.9782,Chennai,3
Chrompet,1 bhk,1181,1,98.4757,Chennai,1
KK Nagar,2 bhk,1653,1,107.9406,Chennai,2
KK Nagar,4 bhk,2282,2,121.7114,Chennai,4
Karapakkam,2 bhk,1531,2,114.5125,Chennai,2
Anna Nagar,1 bhk,1629,1,199.3912,Chennai,1
Chrompet,1 bhk,1081,1,97.7842,Chennai,1
Karapakkam,1 bhk,1041,1,90.4525,Chennai,1
Chrompet,1 bhk,1175,1,97.586,Chennai,1
Chrompet,1 bhk,810,1,98.7995,Chennai,1
KK Nagar,2 bhk,1722,1,97.9598,Chennai,2
Karapakkam,2 bhk,1475,2,82.9625,Chennai,2
Anna Nagar,1 bhk,1522,1,112.95,Chennai,1
Anna Nagar, bhk,1556,1,107.9779,Chennai,
Chrompet,2 bhk,1286,1,149.628,Chennai,2
Velachery,3 bhk,1803,2,115.4633,Chennai,3
Chrompet,1 bhk,866,1,101.7335,Chennai,1
Adyar,1 bhk,1178,1,86.38785,Chennai,1
Anna Nagar,1 bhk,1626,1,128.6641,Chennai,1
Anna Nagar,1 bhk,1589,1,120.2541,Chennai,1
Chrompet,1 bhk,1165,1,75.5025,Chennai,1
Adyar,1 bhk,618,1,84.2194,Chennai,1
Chrompet,1 bhk,1144,1,93.4138,Chennai,1
Adyar,2 bhk,1201,2,142.0314,Chennai,2
Karapakkam,1 bhk,879,1,63.1325,Chennai,1
Anna Nagar,1 bhk,1501,1,136.2703,Chennai,1
Adyar,2 bhk,1289,2,173.6047,Chennai,2
KK Nagar,2 bhk,1741,1,104.5822,Chennai,2
Karapakkam,2 bhk,1585,2,119.9675,Chennai,2
Chrompet,1 bhk,897,1,91.6295,Chennai,1
Chrompet,1 bhk,1172,1,97.016,Chennai,1
Karapakkam,1 bhk,1321,1,85.27375,Chennai,1
Karapakkam,1 bhk,798,1,45.17,Chennai,1
T Nagar,2 bhk,1808,1,204.8725,Chennai,2
Chrompet,1 bhk,934,1,77.7458,Chennai,1
Chrompet,1 bhk,961,1,86.3732,Chennai,1
Adyar,1 bhk,962,1,63.74265,Chennai,1
KK Nagar,3 bhk,1778,2,105.673,Chennai,3
Anna Nagar,1 bhk,1756,1,123.6879,Chennai,1
Karapakkam,1 bhk,1023,1,47.98625,Chennai,1
Adyar,1 bhk,784,1,66.11365,Chennai,1
KK Nagar,2 bhk,1485,1,81.9522,Chennai,2
KK Nagar,3 bhk,2177,2,135.5318,Chennai,3
KK Nagar,3 bhk,2088,2,128.7972,Chennai,3
Adyar,1 bhk,1181,1,84.1836,Chennai,1
KK Nagar,1 bhk,1308,1,91.6858,Chennai,1
Karapakkam,1 bhk,663,1,38.1575,Chennai,1
T Nagar,2 bhk,1975,1,135.6715,Chennai,2
Chrompet,1 bhk,749,1,96.079,Chennai,1
Velachery,2 bhk,1727,1,82.6961,Chennai,2
KK Nagar,3 bhk,2158,2,131.541,Chennai,3
Chrompet,1 bhk,1157,1,94.551,Chennai,1
T Nagar,2 bhk,1832,1,216.8692,Chennai,2
Chrompet,1 bhk,1138,1,138.0105,Chennai,1
Chrompet,1 bhk,770,1,63.4875,Chennai,1
T Nagar,2 bhk,1842,1,130.4016,Chennai,2
T Nagar,2 bhk,1882,1,197.6189,Chennai,2
Chrompet,1 bhk,757,1,88.5479,Chennai,1
Velachery,3 bhk,1884,2,99.5544,Chennai,3
KK Nagar,2 bhk,1729,1,106.435,Chennai,2
Adyar,1 bhk,866,1,66.66735,Chennai,1
Karapakkam,1 bhk,919,1,105.89,Chennai,1
KK Nagar,2 bhk,1587,1,89.837,Chennai,2
Chrompet,2 bhk,1282,1,110.7334,Chennai,2
Chrompet,1 bhk,928,1,84.5486,Chennai,1
Chrompet,1 bhk,898,1,68.0215,Chennai,1
Adyar,1 bhk,692,1,78.14575,Chennai,1
T Nagar,2 bhk,1972,1,139.4159,Chennai,2
KK Nagar,3 bhk,2079,2,104.6858,Chennai,3
KK Nagar,2 bhk,1486,1,126.1682,Chennai,2
Anna Nagar,1 bhk,1742,1,209.8292,Chennai,1
T Nagar,2 bhk,1936,1,137.8808,Chennai,2
Karapakkam,1 bhk,1214,1,99.8575,Chennai,1
Karapakkam,1 bhk,1257,1,66.6,Chennai,1
Karapakkam,1 bhk,841,1,53.5575,Chennai,1
KK Nagar,4 bhk,2255,2,169.8228,Chennai,4
Velachery,2 bhk,1605,1,137.5928,Chennai,2
Chrompet,1 bhk,1188,1,128.403,Chennai,1
Chrompet,2 bhk,1213,1,102.4306,Chennai,2
Chrompet,1 bhk,731,1,110.297,Chennai,1
KK Nagar,3 bhk,1781,2,161.7472,Chennai,3
Chrompet,1 bhk,702,1,88.8305,Chennai,1
Anna Nagar,2 bhk,1949,1,154.7665,Chennai,2
Anna Nagar,2 bhk,1857,1,140.9316,Chennai,2
KK Nagar,3 bhk,1904,2,107.8238,Chennai,3
Karapakkam,1 bhk,1199,1,78.395,Chennai,1
Karapakkam,1 bhk,1228,1,115.31,Chennai,1
Velachery,2 bhk,1786,1,172.4087,Chennai,2
Velachery,3 bhk,1953,2,89.1641,Chennai,3
Karapakkam,1 bhk,1287,1,109.3125,Chennai,1
KK Nagar,2 bhk,1369,1,91.038,Chennai,2
KK Nagar,2 bhk,1771,1,110.902,Chennai,2
Adyar,1 bhk,1082,1,91.7782,Chennai,1
KK Nagar,2 bhk,1636,1,100.563,Chennai,2
Karapakkam,1 bhk,602,1,65.6025,Chennai,1
T Nagar,2 bhk,1854,1,117.0483,Chennai,2
Karapakkam,2 bhk,1655,2,98.37875,Chennai,2
Adyar,1 bhk,698,1,98.7904,Chennai,1
Chrompt,1 bhk,1101,1,85.7265,Chennai,1
Karapakkam,1 bhk,785,1,65.76375,Chennai,1
Adyar,1 bhk,1135,1,110.4631,Chennai,1
Karapakkam,1 bhk,1308,1,82.4225,Chennai,1
Adyar,1 bhk,924,1,105.7199,Chennai,1
Karapakkam,1 bhk,508,1,67.0975,Chennai,1
Velachery,2 bhk,1725,1,98.1716,Chennai,2
Karapakkam,2 bhk,1665,2,115.135,Chennai,2
KK Nagar,3 bhk,1868,2,113.4814,Chennai,3
Anna Nagar,2 bhk,1951,1,202.7217,Chennai,2
T Nagar,1 bhk,1665,1,206.5629,Chennai,1
Anna Nagar,1 bhk,1537,1,176.704,Chennai,1
Chrompet,1 bhk,912,1,115.833,Chennai,1
Karapakkam,1 bhk,724,1,80.3325,Chennai,1
Karapakkam,1 bhk,516,1,33.3175,Chennai,1
T Nagar,1 bhk,1764,1,139.7113,Chennai,1
Chrompet,1 bhk,872,1,76.9374,Chennai,1
Chrompet,1 bhk,887,1,131.1845,Chennai,1
Chrompet,1 bhk,1080,1,127.2175,Chennai,1
Chrompet,1 bhk,1045,1,94.8,Chennai,1
Karapakkam,2 bhk,1530,2,120.4625,Chennai,2
Adyar,1 bhk,1132,1,60.50375,Chennai,1
KK Nagar,4 bhk,2365,2,129.248,Chennai,4
Velachery,2 bhk,1781,1,100.4851,Chennai,2
Chrompet,1 bhk,1138,1,117.704,Chennai,1
KK Nagar,4 bhk,2375,2,113.8136,Chennai,4
Karapakkam,1 bhk,1115,1,62.24875,Chennai,1
Chrompet,1 bhk,811,1,108.9005,Chennai,1
Anna Nagar,1 bhk,1586,1,108.8243,Chennai,1
Chrompet,1 bhk,1103,1,105.6081,Chennai,1
Karapakkam,1 bhk,939,1,53.265,Chennai,1
Velachery,2 bhk,1727,1,73.4179,Chennai,2
T Nagar,1 bhk,1672,1,189.1111,Chennai,1
Anna Nagar,1 bhk,1581,1,180.11,Chennai,1
Anna Nagar,1 bhk,1781,1,197.8904,Chennai,1
KK Nagar,2 bhk,1668,1,141.3922,Chennai,2
Adyar,2 bhk,1263,2,79.267,Chennai,2
Adyar,1 bhk,819,1,74.84395,Chennai,1
Karapakkam,1 bhk,1145,1,68.5575,Chennai,1
Chrompet,1 bhk,1074,1,129.0465,Chennai,1
T Nagar,1 bhk,1707,1,130.5727,Chennai,1
KK Nagar,3 bhk,2145,2,173.5744,Chennai,3
Adyar,1 bhk,737,1,69.16665,Chennai,1
Adyar,1 bhk,1178,1,66.5202,Chennai,1
Adyar,2 bhk,1261,2,96.53285,Chennai,2
Karapakkam,1 bhk,807,1,76.03375,Chennai,1
Chrompet,1 bhk,1167,1,97.9004,Chennai,1
Karapakkam,2 bhk,1575,2,76.2975,Chennai,2
Karapakkam,1 bhk,1177,1,70.1425,Chennai,1
Karapakkam,1 bhk,1069,1,46.61125,Chennai,1
Adyar,1 bhk,679,1,51.47305,Chennai,1
Karapakkam,1 bhk,642,1,73.745,Chennai,1
Velachery,3 bhk,1850,2,102.3555,Chennai,3
Anna Nagar,1 bhk,1692,1,178.7482,Chennai,1
T Nagar,1 bhk,1788,1,212.178,Chennai,1
Adyar,1 bhk,817,1,115.5988,Chennai,1
Karapakkam,2 bhk,1639,2,94.645,Chennai,2
Karapakkam,1 bhk,883,1,44.91625,Chennai,1
Velachery,3 bhk,1827,2,88.0342,Chennai,3
Anna Nagar,2 bhk,1986,1,132.4571,Chennai,2
Velachery,3 bhk,1958,2,150.0356,Chennai,3
Adyar,1 bhk,870,1,106.71275,Chennai,1
Velachery,2 bhk,1662,1,78.7172,Chennai,2
Anna Nagar,2 bhk,1835,1,144.2974,Chennai,2
Adyar,2 bhk,1270,2,101.8561,Chennai,2
KK Nagar,4 bhk,2292,2,129.465,Chennai,4
Karapakkam,1 bhk,1028,1,100.0125,Chennai,1
KK Nagar,3 bhk,1865,2,169.3544,Chennai,3
Adyar,1 bhk,981,1,93.47935,Chennai,1
Karapakkam,1 bhk,916,1,54.3425,Chennai,1
Velachery,3 bhk,1908,2,116.6349,Chennai,3
Anna Nagar,2 bhk,1936,1,155.8944,Chennai,2
Velachery,3 bhk,1926,2,103.37,Chennai,3
Chrompet,1 bhk,1083,1,142.009,Chennai,1
Anna Nagar,1 bhk,1780,1,137.0934,Chennai,1
Velachery,2 bhk,1707,1,136.8519,Chennai,2
Chrompet,1 bhk,900,1,79.5325,Chennai,1
T Nagar,1 bhk,1519,1,123.3282,Chennai,1
T Nagar,2 bhk,1934,1,220.5348,Chennai,2
Karapakkam,1 bhk,1043,1,73.56625,Chennai,1
Karapakkam,1 bhk,704,1,73.3825,Chennai,1
Karapakkam,2 bhk,1539,2,99.96,Chennai,2
Karapakkam,1 bhk,1279,1,68.49125,Chennai,1
Karapakkam,2 bhk,1568,2,104.625,Chennai,2
KK Nagar,3 bhk,2011,2,175.2392,Chennai,3
Karapakkam,2 bhk,1566,2,100.1,Chennai,2
KK Nagar,3 bhk,1812,2,148.7334,Chennai,3
T Nagar,1 bhk,1729,1,204.6122,Chennai,1
Anna Nagar,1 bhk,1569,1,112.3139,Chennai,1
KK Nagar,3 bhk,2068,2,127.1122,Chennai,3
Anna Nagar,2 bhk,1869,1,150.1089,Chennai,2
Chrompet,2 bhk,1271,1,101.3927,Chennai,2
KK Nagar,2 bhk,1527,1,100.078,Chennai,2
Karapakkam,1 bhk,601,1,56.36,Chennai,1
Adyar,2 bhk,1206,2,78.77645,Chennai,2
Anna Nagar,2 bhk,1878,1,117.1602,Chennai,2
Karapakkam,1 bhk,884,1,32.2625,Chennai,1
Chrompet,1 bhk,728,1,93.6865,Chennai,1
Karapakkam,1 bhk,907,1,70.7475,Chennai,1
Velachery,2 bhk,1534,1,55.8715,Chennai,2
KK Nagar,3 bhk,2038,2,165.9324,Chennai,3
KK Nagar,2 bhk,1512,1,94.7882,Chennai,2
Karapakkam,1 bhk,695,1,63.56125,Chennai,1
Velachery,2 bhk,1581,1,71.4523,Chennai,2
Adyar,2 bhk,1238,2,106.26305,Chennai,2
Karapakkam,1 bhk,1173,1,87.44875,Chennai,1
Chrompet,1 bhk,797,1,123.352,Chennai,1
Karapakkam,2 bhk,1684,2,102.84,Chennai,2
Velachery,3 bhk,1974,2,142.1494,Chennai,3
Chrompet,1 bhk,893,1,77.2741,Chennai,1
Karapakkam,1 bhk,1026,1,55.64,Chennai,1
Anna Nagar,2 bhk,1812,1,123.9187,Chennai,2
Adyar,2 bhk,1282,2,79.76295,Chennai,2
KK Nagar,4 bhk,2449,2,125.727,Chennai,4
Chrompet,1 bhk,932,1,98.0104,Chennai,1
Velachery,2 bhk,1564,1,149.1775,Chennai,2
KK Nagar,2 bhk,1566,1,103.6262,Chennai,2
Karapakkam,1 bhk,1266,1,65.035,Chennai,1
T Nagar,2 bhk,1945,1,138.6445,Chennai,2
Karapakkam,2 bhk,1649,2,84.38625,Chennai,2
Karapakkam,1 bhk,1081,1,58.185,Chennai,1
Velachery,3 bhk,1889,2,154.722,Chennai,3
Chrompet,1 bhk,779,1,78.8305,Chennai,1
Chrompet,1 bhk,984,1,131.974,Chennai,1
KK Nagar,4 bhk,2495,2,140.9324,Chennai,4
Chrompet,1 bhk,973,1,98.6971,Chennai,1
Anna Nagar,2 bhk,1986,1,117.8646,Chennai,2
Velachery,3 bhk,1829,2,130.0923,Chennai,3
Chrompet,1 bhk,780,1,62.51,Chennai,1
Adyar,1 bhk,843,1,68.21735,Chennai,1
Chrompet,1 bhk,913,1,66.851,Chennai,1
Karapakkam,1 bhk,779,1,32.1975,Chennai,1
T Nagar,1 bhk,1725,1,148.4498,Chennai,1
KK Nagar,4 bhk,2374,2,124.0648,Chennai,4
Chrompet,1 bhk,778,1,90.9475,Chennai,1
Adyar,1 bhk,989,1,90.40975,Chennai,1
Karapakkam,2 bhk,1624,2,87.4375,Chennai,2
Velachery,3 bhk,1989,2,109.7651,Chennai,3
Karapakkam,2 bhk,1381,2,101.0675,Chennai,2
Karapakkam,1 bhk,923,1,69.96125,Chennai,1
Chrompet,1 bhk,1034,1,84.6958,Chennai,1
Velachery,2 bhk,1794,1,101.483,Chennai,2
KK Nagar,4 bhk,2471,2,192.4004,Chennai,4
Chrompet,1 bhk,1085,1,101.012,Chennai,1
KK Nagar,3 bhk,2070,2,117.7234,Chennai,3
Chrompet,1 bhk,959,1,124.924,Chennai,1
Karapakkam,2 bhk,1341,2,71.31,Chennai,2
KK Nagar,2 bhk,1377,1,143.9252,Chennai,2
Velachery,3 bhk,1862,2,120.9782,Chennai,3
Velachery,2 bhk,1594,1,101.6394,Chennai,2
Chrompet,1 bhk,1016,1,107.8092,Chennai,1
KK Nagar,4 bhk,2321,2,127.562,Chennai,4
Adyar,2 bhk,1242,2,80.33695,Chennai,2
Chrompet,1 bhk,707,1,79.7269,Chennai,1
Chrompet,1 bhk,707,1,71.978,Chennai,1
Adyar,1 bhk,1120,1,104.3969,Chennai,1
Adyar,1 bhk,774,1,118.2704,Chennai,1
Chrompet,1 bhk,1083,1,90.4525,Chennai,1
Chrompet,1 bhk,767,1,98.718,Chennai,1
Velachery,2 bhk,1725,1,109.9485,Chennai,2
Karapakkam,1 bhk,1194,1,53.4725,Chennai,1
Adyar,1 bhk,1052,1,147.3785,Chennai,1
Adyar,1 bhk,667,1,73.3589,Chennai,1
Karapakkam,2 bhk,1369,2,79.52375,Chennai,2
Anna Nagar,2 bhk,1952,1,226.33,Chennai,2
Chrompet,2 bhk,1228,1,84.4211,Chennai,2
Chrompet,2 bhk,1236,1,82.148,Chennai,2
Anna Nagar,2 bhk,1988,1,139.2124,Chennai,2
Adyar,1 bhk,1018,1,75.20335,Chennai,1
KK Nagar,3 bhk,2120,2,112.129,Chennai,3
KK Nagar,2 bhk,1602,1,96.5194,Chennai,2
Velachery,3 bhk,1916,2,160.7142,Chennai,3
Adyar,1 bhk,893,1,77.00295,Chennai,1
Anna Nagar,2 bhk,1968,1,140.5711,Chennai,2
Karapakkam,2 bhk,1424,2,109.36,Chennai,2
Chrompet,1 bhk,755,1,75.9385,Chennai,1
Velachery,2 bhk,1643,1,86.5722,Chennai,2
Chrompet,1 bhk,749,1,93.905,Chennai,1
T Nagar,2 bhk,1960,1,144.1554,Chennai,2
Anna Nagar,2 bhk,1845,1,144.0801,Chennai,2
KK Nagar,3 bhk,2092,2,123.6462,Chennai,3
Velachery,2 bhk,1644,1,105.6353,Chennai,2
T Nagar,2 bhk,1932,1,153.9986,Chennai,2
Velachery,3 bhk,1861,2,157.938,Chennai,3
Anna Nagar,2 bhk,1838,1,149.7348,Chennai,2
Chrompet,1 bhk,1016,1,80.7855,Chennai,1
Chrompet,1 bhk,734,1,96.3233,Chennai,1
KK Nagar,1 bhk,1304,1,87.184,Chennai,1
Adyar,1 bhk,698,1,91.55815,Chennai,1
KK Nagar,2 bhk,1476,1,90.7304,Chennai,2
Chrompet,2 bhk,1219,1,125.7865,Chennai,2
Karapakkam,1 bhk,645,1,45.1225,Chennai,1
Karapakkam,2 bhk,1532,2,94.84,Chennai,2
KK Nagar,2 bhk,1640,1,97.225,Chennai,2
Velachery,2 bhk,1799,1,117.6214,Chennai,2
Chrompet,1 bhk,991,1,79.1365,Chennai,1
KK Nagar,3 bhk,1890,2,120.6338,Chennai,3
Karapakkam,1 bhk,1159,1,48.195,Chennai,1
Chrompet,1 bhk,948,1,138.708,Chennai,1
Anna Nagar,1 bhk,1761,1,208.1726,Chennai,1
Karapakkam,2 bhk,1645,2,68.95,Chennai,2
Karapakkam,1 bhk,934,1,95.5575,Chennai,1
Velachery,2 bhk,1612,1,120.7653,Chennai,2
Anna Nagar,1 bhk,1773,1,124.3964,Chennai,1
Chrompet,1 bhk,1193,1,99.1511,Chennai,1
Karapakkam,2 bhk,1350,2,70.7475,Chennai,2
T Nagar,2 bhk,1929,1,131.8081,Chennai,2
Anna Nagar,2 bhk,1959,1,143.4421,Chennai,2
Adyar,1 bhk,626,1,63.33495,Chennai,1
KK Nagar,2 bhk,1758,1,104.5536,Chennai,2
Karapakkam,2 bhk,1677,2,103.02,Chennai,2
Karapakkam,2 bhk,1538,2,109.11,Chennai,2
KK Nagar,3 bhk,2148,2,163.8422,Chennai,3
Adyar,1 bhk,1098,1,96.47855,Chennai,1
Chrompet,1 bhk,1146,1,138.2205,Chennai,1
Anna Nagar,1 bhk,1796,1,127.5438,Chennai,1
Anna Nagar,1 bhk,1578,1,196.2764,Chennai,1
Chrompet,2 bhk,1207,1,125.4295,Chennai,2
Chrompet,1 bhk,1125,1,93.655,Chennai,1
Chrompet,1 bhk,737,1,94.0605,Chennai,1
Karapakkam,2 bhk,1483,2,67.55,Chennai,2
KK Nagar,2 bhk,1423,1,143.4506,Chennai,2
T Nagar,2 bhk,1812,1,147.1744,Chennai,2
Karapakkam,1 bhk,1028,1,82.555,Chennai,1
Velachery,3 bhk,1951,2,102.5206,Chennai,3
Adyar,2 bhk,1215,2,107.27975,Chennai,2
Karapakkam,1 bhk,1275,1,81.0025,Chennai,1
Adyar,1 bhk,971,1,62.86255,Chennai,1
KK Nagar,1 bhk,1323,1,87.7982,Chennai,1
Anna Nagar,1 bhk,1527,1,103.6639,Chennai,1
Anna Nagar,2 bhk,1978,1,154.1708,Chennai,2
Chrompet,1 bhk,1041,1,135.1155,Chennai,1
Karapakkam,1 bhk,1062,1,87.6175,Chennai,1
KK Nagar,2 bhk,1407,1,94.5178,Chennai,2
Anna Nagar,2 bhk,1905,1,209.9933,Chennai,2
Karapakkam,1 bhk,1226,1,51.005,Chennai,1
Karapakkam,1 bhk,1198,1,60.565,Chennai,1
Adyar,2 bhk,1249,2,93.33075,Chennai,2
KK Nagar,1 bhk,1310,1,123.5134,Chennai,1
KK Nagar,4 bhk,2234,2,145.166,Chennai,4
Adyar,1 bhk,1032,1,112.3805,Chennai,1
T Nagar,1 bhk,1666,1,111.6727,Chennai,1
Chrompet,2 bhk,1212,1,95.7295,Chennai,2
Adyar,1 bhk,897,1,106.47205,Chennai,1
Karapakkam,1 bhk,919,1,78.55,Chennai,1
T Nagar,2 bhk,1842,1,213.628,Chennai,2
Velachery,3 bhk,1895,2,165.675,Chennai,3
KK Nagar,1 bhk,1305,1,88.1226,Chennai,1
KK Nagar,2 bhk,1373,1,124.4234,Chennai,2
T Nagar,2 bhk,1860,1,128.8512,Chennai,2
Velachery,3 bhk,1808,2,91.4812,Chennai,3
Chrompet,1 bhk,741,1,79.5477,Chennai,1
KK Nagar,2 bhk,1634,1,97.3654,Chennai,2
Chrompet,1 bhk,777,1,85.703,Chennai,1
Adyar,1 bhk,835,1,105.25625,Chennai,1
Velachery,3 bhk,1950,2,89.7875,Chennai,3
Chrompet,1 bhk,833,1,82.8915,Chennai,1
KK Nagar,3 bhk,1778,2,111.7754,Chennai,3
T Nagar,1 bhk,1541,1,136.5495,Chennai,1
Karapakkam,2 bhk,1615,2,85.86625,Chennai,2
Anna Nagar,1 bhk,1683,1,121.1077,Chennai,1
KK Nagar,3 bhk,1901,2,110.9518,Chennai,3
